FUSION_ID,Count
TDU_consensed_contig_48752|TPO_consensed_contig_106427,134
TDU_consensed_contig_101610|TPO_consensed_contig_16147,0
TDU_consensed_contig_3076|TPO_consensed_contig_4409,2051
TDU_consensed_contig_86268|TPO_consensed_contig_109535,0
TDU_consensed_contig_12660|TPO_consensed_contig_35704,2175
TDU_consensed_contig_36157|TPO_consensed_contig_32174,664
TDU_consensed_contig_35369|TPO_consensed_contig_85862,383
TDU_consensed_contig_33692|TPO_consensed_contig_46821,430
TDU_consensed_contig_69335|TPO_consensed_contig_9777,1453
TDU_consensed_contig_27762|TPO_consensed_contig_116132,1378
TDU_consensed_contig_45813|TPO_consensed_contig_12048,0
TDU_consensed_contig_71767|TPO_consensed_contig_114694,0
TDU_consensed_contig_59196|TPO_consensed_contig_84448,9
TDU_consensed_contig_40284|TPO_consensed_contig_111118,0
TDU_consensed_contig_56821|TPO_consensed_contig_19898,45
TDU_consensed_contig_59592|TPO_consensed_contig_32672,700
TDU_consensed_contig_80707|TPO_consensed_contig_12642,5177
TDU_consensed_contig_68449|TPO_consensed_contig_91407,455
TDU_consensed_contig_68151|TPO_consensed_contig_33765,3525
TDU_consensed_contig_60664|TPO_consensed_contig_28309,113
TDU_consensed_contig_56748|TPO_consensed_contig_9392,268
TDU_consensed_contig_11053|TPO_consensed_contig_39553,11417
TDU_consensed_contig_4745|TPO_consensed_contig_27969,212
TDU_consensed_contig_37494|TPO_consensed_contig_37012,5565
TDU_consensed_contig_39883|TPO_consensed_contig_26319,90
TDU_consensed_contig_38951|TPO_consensed_contig_88491,0
TDU_consensed_contig_38948|TPO_consensed_contig_17905,0
TDU_consensed_contig_8405|TPO_consensed_contig_33570,6287
TDU_consensed_contig_46251|TPO_consensed_contig_32522,254
TDU_consensed_contig_34448|TPO_consensed_contig_43120,67
TDU_consensed_contig_57117|TPO_consensed_contig_85400,0
TDU_consensed_contig_57333|TPO_consensed_contig_17762,1502
TDU_consensed_contig_16521|TPO_consensed_contig_16031,25
TDU_consensed_contig_8604|TPO_consensed_contig_16601,580
TDU_consensed_contig_75042|TPO_consensed_contig_10293,0
TDU_consensed_contig_56911|TPO_consensed_contig_37656,2561
TDU_consensed_contig_35746|TPO_consensed_contig_13623,189
TDU_consensed_contig_16676|TPO_consensed_contig_13149,631
TDU_consensed_contig_104154|TPO_consensed_contig_24645,4
TDU_consensed_contig_86271|TPO_consensed_contig_59209,70
TDU_consensed_contig_28098|TPO_consensed_contig_32709,763
TDU_consensed_contig_40286|TPO_consensed_contig_17932,291
TDU_consensed_contig_67353|TPO_consensed_contig_71040,0
TDU_consensed_contig_6837|TPO_consensed_contig_38786,198
TDU_consensed_contig_33969|TPO_consensed_contig_43357,161
TDU_consensed_contig_38793|TPO_consensed_contig_13302,0
TDU_consensed_contig_72992|TPO_consensed_contig_83367,0
TDU_consensed_contig_28679|TPO_consensed_contig_46903,77
TDU_consensed_contig_32845|TPO_consensed_contig_16196,87
TDU_consensed_contig_75315|TPO_consensed_contig_27827,852
TDU_consensed_contig_102617|TPO_consensed_contig_18635,0
TDU_consensed_contig_60325|TPO_consensed_contig_13545,151
TDU_consensed_contig_9119|TPO_consensed_contig_37763,140
TDU_consensed_contig_36823|TPO_consensed_contig_38920,207
TDU_consensed_contig_12946|TPO_consensed_contig_38940,286
TDU_consensed_contig_12496|TPO_consensed_contig_37721,2976
TDU_consensed_contig_75477|TPO_consensed_contig_11577,14
TDU_consensed_contig_39516|TPO_consensed_contig_42256,13
TDU_consensed_contig_34338|TPO_consensed_contig_18819,87
TDU_consensed_contig_60709|TPO_consensed_contig_84476,783
TDU_consensed_contig_2774|TPO_consensed_contig_84555,7906
TDU_consensed_contig_101853|TPO_consensed_contig_16816,3065
TDU_consensed_contig_64901|TPO_consensed_contig_28516,26
